 ,Time,User,Tweet
163,2020-03-09 23:59:57+00:00,dbzyb,"Coronavirus costumes are in a bit of a dubious category.

They're offensive because making light of killer diseases… https://t.co/VFOS774gE6"
164,2020-03-09 23:59:57+00:00,disbeliev,"RT @labisbeticah: Please, please guys. Here in northern #Italy we made one big mistake. Everybody kept saying ""It's just flu"" and now our i…"
165,2020-03-09 23:59:57+00:00,eljdooley,"RT @DrDenaGrayson: What ever happened to the 1 million test capacity that was promised? 75,000 tests is a mere drop in the bucket in the fa…"
166,2020-03-09 23:59:57+00:00,MANHATTAN10033,@NewsHour's Where we stand with the coronavirus as markets tumble https://t.co/0sVVMGV6xP
167,2020-03-09 23:59:57+00:00,ekww11,RT @kathrynresister: Should the Tokyo 2020 Summer Olympics go on? For an athlete to lose their dream has got to be heartbreaking. On the ot…
168,2020-03-09 23:59:57+00:00,game_changer1,RT @DonaldJTrumpJr: Interesting statistic that I just learned during the press conference which was very meaningful to me as a parent of 5…
169,2020-03-09 23:59:57+00:00,PatRunner89,"RT @christianllamar: The Coronavirus Average AGE of DEATH is 80. EIGHTY! 
Surgeon General said if you are a child or young adult, you are m…"
170,2020-03-09 23:59:57+00:00,gz954_gus,RT @HeidiNBC: Neither the CDC nor the coronavirus task force chaired by Pence would say who made the decision to forgo the WHO test that so…
171,2020-03-09 23:59:57+00:00,DougDeridder,"RT @TeaPainUSA: Karma laughs at idiots and fools.

https://t.co/xb0wSRitB9"
172,2020-03-09 23:59:57+00:00,JorgitoArevalos,RT @Bibilando: Ayer internaron a John Travolta en un hospital por coronavirus... Pero un análisis posterior reveló que se trataba de fiebre…
173,2020-03-09 23:59:57+00:00,dencho_,現時点でわかっていることと不確定なことが説明されており、わかりやすい。うまくいけば、国内は通常の経済活動に戻しつつ、水際対策に再びシフトする、ということになるのかな。｜https://t.co/yFkPi8oLLt
174,2020-03-09 23:59:57+00:00,EverardoHerrera,RT @alpiedeldeporte: La Serie A italiana queda suspendida hasta nuevo aviso por el coronavirus: https://t.co/AJZAvEPWsm https://t.co/1OZoVa…
175,2020-03-09 23:59:57+00:00,elansportif87,"#coronavirus les gyms de @elansportif87 resteront à la maison ce week-end.
les finales des coupes Nationales,  rass… https://t.co/ek1AEl0T05"
176,2020-03-09 23:59:57+00:00,bpm42897,"RT @DeadlineWH: ""There is widespread anxiety about the spread of coronavirus today as health officials warn that containment has failed...…"
177,2020-03-09 23:59:57+00:00,soniabetz1,"RT @dellorco85: Pare siano stati raccolti oltre 200.000 euro in 3 ore 😳😊👏🏻👏🏻

Avanti ⤵️
https://t.co/JUNWQMfVu2"
178,2020-03-09 23:59:57+00:00,dynastimychelle,RT @SweeneyABC: BREAKING: A D.C. priest has Coronavirus. He offered communion and shook hands with more than 500 worshippers last week and…
179,2020-03-09 23:59:57+00:00,DrHietanen,RT @JesseLehrich: the U.S. gov't cannot tell us how many Americans have been tested for coronavirus. insane.
180,2020-03-09 23:59:57+00:00,miri_hg02,"RT @mzzfzz: -gente del 2002: 2020 este es NUESTRO AÑO 😊✨🥳
-coronavirus: jaja tuputamadre te pospongo la evau y te cancelo los viajes de fin…"
181,2020-03-09 23:59:57+00:00,ChristineJameis,RT @tideturnerfilms: Will the Coronavirus Be the Death of Authoritarian Regimes? – ⁦@BylineTimes⁩ https://t.co/WYSNBs1ILb
182,2020-03-09 23:59:57+00:00,LouLoy7,RT @Jose_Knows_: OK all you Coronavirus hoarders - we’re finding it nigh on impossible to find hand sanitiser which is needed to help keep…
183,2020-03-09 23:59:57+00:00,___Julio___,"RT @WesHagerman: Oh my god, the doctors and nurses at Bernie's Coronavirus town hall are PISSED at the media question they just got. They g…"
184,2020-03-09 23:59:57+00:00,SanchezzSergioo,RT @paulamsanmartin: me la suda completamente pillar el coronavirus mientras no lo pille mi abuela
185,2020-03-09 23:59:57+00:00,SheriNix,RT @jwrife: If both @realDonaldTrump  and @VP  died of the coronavirus this atheist might find religion. #trumpcorona #coronavirus #Coronav…
186,2020-03-09 23:59:57+00:00,Eyenema,RT @FeelingFisky: the US government “taking action” to stop the spread of coronavirus
187,2020-03-09 23:59:57+00:00,alizaslav,"RT @jeremyherb: Rep. Gohmert is still giving tours despite his contact with someone who tested positive for coronavirus. 

He explained to…"
188,2020-03-09 23:59:56+00:00,vynx,"RT @ContagionTrack: After MUCH digging I found a good chart of #Coronavirus types viability outside a host. 

DAYS. DAYS are the typical. N…"
189,2020-03-09 23:59:56+00:00,walkerss4,"RT @pgcps: Take these actions to help prevent the spread of respiratory illnesses like the novel coronavirus, #COVID19. 

More information…"
190,2020-03-09 23:59:56+00:00,robereid,@JamieBQuynn13 That’s a great question to pose to medical professionals bc I could see how a compromised immune sys… https://t.co/VH6ZwNjoFu
191,2020-03-09 23:59:56+00:00,Morimoths,"RT @BostonJerry: If you get Coronavirus, you need to miss work.

If you miss work in a retail/service job, you get fired.

If you get fired…"
192,2020-03-09 23:59:56+00:00,stilllwithher,"RT @BeckyBunzy: Sweet Baby Jesus, Louis Gohmert was exposed to Coronavirus but is refusing to self-quarantine.

That walking bag of contagi…"
193,2020-03-09 23:59:56+00:00,thierrychaba,"RT @ManonAubryFr: Il aura donc fallu un #coronavirus pour que les libéraux ""découvrent"" les ravages de la dérégulation sauvage, du libre-éc…"
194,2020-03-09 23:59:56+00:00,jojangu,"RT @cnni: Italy has been put under a dramatic total lockdown, as the coronavirus spreads in the country. Prime Minister Giuseppe Conte anno…"
195,2020-03-09 23:59:56+00:00,belamming,"RT @officialmcafee: In the 5 months since the beginning of the Corona Virus outbreak,

3800 people
Worldwide
Have died.

In that same perio…"
196,2020-03-09 23:59:56+00:00,HawaiiDelilah,RT @GavinNewsom: If a medical professional says you are unable to work due to having or being exposed to the Coronavirus -- you can file a…
197,2020-03-09 23:59:56+00:00,whumaan,"RT @faisalislam: Soap kills COVID-19 - the molecular chemistry of why: it breaks down the lipid (fat) layer and breaks the virus apart.

So…"
198,2020-03-09 23:59:56+00:00,eddiehuang97,@ZenithFZH 韩国已经drive thru了https://t.co/LgTdwfzjmM
199,2020-03-09 23:59:56+00:00,abhimans,"RT @phylogenomics: And I almost never, ever ask people to RT something.  But this is really important.  Please RT this and/or @symbiomics p…"
200,2020-03-09 23:59:56+00:00,Gr8LakesCzarina,RT @jenrobertson2o2: @llcthecableguy @neontaster January. https://t.co/wcssIi4rf3
201,2020-03-09 23:59:56+00:00,DDARERICK,RT @MeelzTV: Allergy season showing up also during Coronavirus season. Which is it?! https://t.co/fXUbr5uN3l
202,2020-03-09 23:59:56+00:00,CathyJoeGPT,"RT @Alyssa_Milano: Biden wrote this back in January. 

Joe Biden: Trump is worst possible leader to deal with coronavirus outbreak https://…"
203,2020-03-09 23:59:56+00:00,hrh_princegary,RT @_LarryJ_: Trump dying of coronavirus honestly would be the funniest thing to happen in US history
204,2020-03-09 23:59:56+00:00,IronBryne77,"RT @EcrisioFX: Le coronavirus : *se transmet par voie respiratoire*

Les dépressifs : https://t.co/xPaExuEopy"
205,2020-03-09 23:59:56+00:00,fercg_97,RT @pablolpez_: el coronavirus viene a raíz de haber sacado a franco del valle como las placas en egipto por sacar a tutankhamon
206,2020-03-09 23:59:56+00:00,RafaelGarciaLAF,"RT @BernarGM: Madrid haciendo la prueba del #coronavirus a todo el que entra a la ciudad
https://t.co/F7o0YPyBAj"
207,2020-03-09 23:59:56+00:00,state48patriot,RT @WhiteHouse: LIVE: Members of the Coronavirus Task Force Hold a Press Briefing https://t.co/QkF20ooYl5
208,2020-03-09 23:59:56+00:00,KochanRon,RT @DonaldJTrumpJr: Interesting statistic that I just learned during the press conference which was very meaningful to me as a parent of 5…
209,2020-03-09 23:59:56+00:00,aurovaqueroru,"tanto ver tweets d lo de Los del 2002 m estoy empezando a deprimir hostias, quiero llegar a septiembre al menos par… https://t.co/zM8szAsoks"
210,2020-03-09 23:59:56+00:00,shinchanKakusan,"RT @fermata_channel: 日本ではお金の教育ってタブー視されてきたけど、私は自分の子供にはしっかり教えてる。

投資のことや
リスクマネジメントの考え方も

特に、
「勉強はお金を稼ぐための手段」
とストレートに教えてる

目的がハッキリしてるから子供は目を輝か…"
211,2020-03-09 23:59:56+00:00,korntitaj,RT @SweeneyABC: BREAKING: A D.C. priest has Coronavirus. He offered communion and shook hands with more than 500 worshippers last week and…
212,2020-03-09 23:59:56+00:00,oraoraora1989,"RT @pref_yamagata: 【デマにご注意を！】

山形県内で感染者が発生したなどの誤った情報が広まっているようです。

「県内で感染者は確認されていません」

県はHPで、検査状況など最新の情報を日々更新しておりますので、正しい情報を入手して冷静に対応ください！
h…"
213,2020-03-09 23:59:56+00:00,carlotalota_com,"RT @lolaam_02: Los del 2002: este es nuestro puto año

bachillerato: jajajajajajajj

ebau: jajajajjaajajjajajajajjajajajajaj

coronavirus:…"
214,2020-03-09 23:59:56+00:00,JulinJuanLacasa,RT @elperiodico_cat: Onada de tancaments de negocis xinesos a Barcelona https://t.co/ELgUToCFMt
215,2020-03-09 23:59:56+00:00,hrcsupervol01,RT @thehill: Dem lawmaker calls on 2020 candidates to stop holding big public events due to coronavirus https://t.co/tdkSkXT09j https://t.c…
216,2020-03-09 23:59:56+00:00,CRomazko,"@WhiteHouse 
We at Elite Health Design rep a UVC light product that kills viruses like MRSA, SARS, Coronavirus and… https://t.co/pWpYDWfl8p"
217,2020-03-09 23:59:56+00:00,SurferLake,"RT @TrumpWarRoom: Bernie Sanders just lied, falsely claiming that President Trump said sick people should go to work.

Democrats continue t…"
218,2020-03-09 23:59:56+00:00,konstantinaBel3,"RT @MSNBC: President Trump says he’s considering a payroll tax cut and other measures amid coronavirus outbreak.

https://t.co/HE5Hr1IGwn"
219,2020-03-09 23:59:56+00:00,being_nontheist,RT @APodilnyk: BREAKING: DC mayor asking everyone who attended Christ Church in Georgetown to self-quarantine for 14 days from the last tim…
220,2020-03-09 23:59:56+00:00,AlanHarrison,"RT @labisbeticah: Please, please guys. Here in northern #Italy we made one big mistake. Everybody kept saying ""It's just flu"" and now our i…"
221,2020-03-09 23:59:56+00:00,SY_DN_EY,RT @iatemuggles: the coronavirus outbreak in Italy https://t.co/NsEt05y1pa
222,2020-03-09 23:59:56+00:00,sparky,RT @NancyChenNews: BREAKING: DC mayor asking everyone who attended Christ Church in Georgetown to self-quarantine for 14 days from the last…
223,2020-03-09 23:59:56+00:00,denisbatist,RT @JesseRodriguez: Italy imposes travel restrictions and other strict public health measures nationwide starting tomorrow to try to stop t…
224,2020-03-09 23:59:56+00:00,HalMarshall2309,"RT @kylegriffin1: Schumer: ""What was glaringly missing from President Trump's press conference was how he is actually going to combat the s…"
225,2020-03-09 23:59:56+00:00,Salinasgac,RT @GonzaloDjChaac: Y que dice @KarlaEnAccion @gblumel @sebastianpinera sobre esto? Impactante el nivel de violencia! Como las épocas más o…
226,2020-03-09 23:59:56+00:00,AndrewvanGeest,"RT @BernieSanders: With the spread of coronavirus, we have already seen people hit with massive medical bills, simply for doing the right t…"
227,2020-03-09 23:59:56+00:00,TheanderLynn,RT @TomJChicago: Trump interacted w/ Matt Schlapp &amp; Doug Collins- both who spent time w/ the coronavirus patient at CPAC. Obesity &amp; his age…
228,2020-03-09 23:59:56+00:00,butcallmemomo,RT @itsJeffTiedrich: really impressed by all the Republicans now speaking out against Trump's botched coronavirus response and his irrespon…
229,2020-03-09 23:59:56+00:00,Vanesaibareste2,RT @carmenporter_: Por si necesitáis tener a mano los teléfonos de emergencia para el Coronavirus de todas las comunidades!!! https://t.co/…
230,2020-03-09 23:59:56+00:00,shummiejay,"RT @OfficiallyAlly: I see a lot of people being like “I would survive the Coronavirus. I’m taking my chances.”

The way I see it, yeah. I’d…"
231,2020-03-09 23:59:56+00:00,axlu5,RT @SenSchumer: What was glaringly missing from President Trump’s press conference was how he is actually going to combat the spread of the…
232,2020-03-09 23:59:56+00:00,Amandacosta871,Pior parte da novela essa chata poderia ir embora pra Itália e pegar o coronavírus #AmorSemIgual63
233,2020-03-09 23:59:56+00:00,LauriWRN,RT @El_Toneti: @LaResistencia Cuando ves el resultado del test del coronavirus y estás jodido de los bronquios https://t.co/hFWd5Htfbr
234,2020-03-09 23:59:56+00:00,villanuevasemma,Muchas gracias por compartir hallazgos histopatologicos  de pacientes fallecidos por COVID 19 YA SEA FALLECIDOS O B… https://t.co/mTFAKsdQ3x
235,2020-03-09 23:59:56+00:00,tbsIonelyy,"RT @OfficiallyAlly: I see a lot of people being like “I would survive the Coronavirus. I’m taking my chances.”

The way I see it, yeah. I’d…"
236,2020-03-09 23:59:56+00:00,the_same_thanks,Spectrum Cable refuse to stop coronavirus outbreak
237,2020-03-09 23:59:56+00:00,wiscs8k8,"Trump and his GOP pals don't give two shits about the rest of us:
https://t.co/lY1m5FYUTH"
238,2020-03-09 23:59:56+00:00,WarrenCliisaac,Cronyism and conflicts of interest in Trump’s coronavirus task force https://t.co/mDvO2Ebfei by @fastlerner
239,2020-03-09 23:59:56+00:00,gentryt9,RT @Acosta: Gaetz wore a gas mask last week amid Coronavirus outbreak fears and rode on AF1 and in the presidential limo today before his o…
240,2020-03-09 23:59:56+00:00,MisterB1986,RT @AXSTV_PR: BREAKING: Combate Americas announces innovative plan to deliver live shows from a TV studio &amp; rescheduling of upcoming events…
241,2020-03-09 23:59:56+00:00,Socratic1,RT @sahilkapur: NEW YORK (AP) — The White House overruled health officials who wanted to recommend that elderly and physically fragile Amer…
242,2020-03-09 23:59:56+00:00,maariiacortes,"RT @iamcriis_: Yo: 2020 sera mi año
La evau: 
Bachillerato:
El coronavirus:"
243,2020-03-09 23:59:56+00:00,theantifabatman,"RT @Gerrrty: Prison break in Foggia, #Italy. Footage reportedly shows inmates escaping following rioting over measures to contain #coronavi…"
244,2020-03-09 23:59:56+00:00,MLTinCLE,"RT @HoarseWisperer: Apparently, a distant cousin of mine truly believes the coronavirus is being spread by... bubble wrap.

His working the…"
245,2020-03-09 23:59:56+00:00,camsaywhatsup,RT @atarvssia: il coronavirus fa un complimento all’italia e lei arrossisce
246,2020-03-09 23:59:56+00:00,samuelG87,"RT @elimpacto_es: El coronovirus destroza al Ibex 35, que se desploma casi un 8% en un lunes negro bursátil.
Se trata de la mayor caída des…"
247,2020-03-09 23:59:56+00:00,CCgunnells,Coronavirus: New Data Introduces (Some) Hope https://t.co/rq3welKUxK via @YouTube
248,2020-03-09 23:59:56+00:00,weseire,"RT @ClaireByrneLive: ""We will be Italy if we do what the government is doing which is nothing."" 

Dr Carmen Regan, Maternal Medicine Specia…"
249,2020-03-09 23:59:56+00:00,KOOLFOOLTATTOO,"RT @OfficiallyAlly: I see a lot of people being like “I would survive the Coronavirus. I’m taking my chances.”

The way I see it, yeah. I’d…"
250,2020-03-09 23:59:56+00:00,htafcChris1994,RT @Jpjm1964: Was only a matter of time...... #DisneylandParis #coronavirus #COVID2019 #MickeyMouse https://t.co/Gxc8FWAqbj
251,2020-03-09 23:59:56+00:00,mixtapmoonris,RT @MacDoesIt: IF YOU HAD DIRT ON YOUR HANDS AND RUBBED HAND SANITIZER IN THE DIRT WOULD STILL BE THERE CORONAVIRUS IS THAT DIRT WASH YOUR…
252,2020-03-09 23:59:56+00:00,azreen1011,"RT @spectatorindex: Coronavirus deaths

China: 3119
Italy: 463
Iran: 237
South Korea: 53
France: 30
Spain: 30
US: 22
Japan: 17
Iraq: 6
UK:…"
253,2020-03-09 23:59:56+00:00,ErinSexology707,"RT @Paul_VanDerMeer: So Trump has been tested on contamination with the coronavirus. What do you think the outcome is?
A) Positive
B) Negat…"
254,2020-03-09 23:59:56+00:00,jenkochan,"RT @Imm_Judges_NAIJ: EOIR has ordered immigration court staff to remove CDC posters designed to slow spread of coronavirus. 

No, this is n…"
255,2020-03-09 23:59:56+00:00,OhioDistrict12,"RT @carlquintanilla: “Why the United States declined to use the ⁦@WHO⁩ test, even temporarily as a bridge until the Centers for Disease Con…"
256,2020-03-09 23:59:56+00:00,minicooper2118,RT @SenSchumer: What was glaringly missing from President Trump’s press conference was how he is actually going to combat the spread of the…
257,2020-03-09 23:59:56+00:00,leilateran,"RT @sol651: DIOS NOS AGARRE CONFESADOS
En el Aeropuerto d San Cristobal realizaron un simulacro d 1 persona con síntomas d Coronavirus. Los…"
258,2020-03-09 23:59:56+00:00,dlmacarro,"RT @jaketapper: 4 days after this tweet, Rep Gaetz is self-quarantining after being told he interacted at CPAC with someone who has tested…"
259,2020-03-09 23:59:56+00:00,NewsJunkie60,RT @JStein_WaPo: 🚨🚨🚨🚨President Trump confirms our scoop from last week that the White House is looking at special federal relief for the ho…
260,2020-03-09 23:59:56+00:00,adriana2366,RT @Gustavo__Olmos: ¿Ya salió el Ministro de Salud a combatir la epidemia de #CoronaVirus con igualdad y género? https://t.co/VIJmbOwgEK
261,2020-03-09 23:59:56+00:00,JasonZp18,El coronavirus cobra su primera víctima en Jamaica: https://t.co/LnfMLgB2PF
262,2020-03-09 23:59:56+00:00,disorientati,"RT @repubblica: Coronavirus, l'infermiera dorme stremata a fine turno e il medico posta la foto: ""Grazie per quello che fai"" https://t.co/H…"
263,2020-03-09 23:59:55+00:00,MGuru2020,"RT @BNODesk: Summary of Monday's biggest coronavirus updates:
- Italy: 1,797 new cases, 97 new deaths
- Iran: 595 new cases, 43 new deaths…"
264,2020-03-09 23:59:55+00:00,arizerg,"RT @jeremyherb: Rep. Gohmert is still giving tours despite his contact with someone who tested positive for coronavirus. 

He explained to…"
265,2020-03-09 23:59:55+00:00,ecordeCR,"RT @labisbeticah: Please, please guys. Here in northern #Italy we made one big mistake. Everybody kept saying ""It's just flu"" and now our i…"
266,2020-03-09 23:59:55+00:00,2000qh,"RT @BarackObama: Protect yourself and your community from coronavirus with common sense precautions: wash your hands, stay home when sick a…"
267,2020-03-09 23:59:55+00:00,maaariiiaaa8,"RT @joel_LS: Nueva temporada de La Casa de Papel.

Nueva temporada de Élite

Nueva temporada de Stranger Thing 

+ de 1000 infectados de Co…"
268,2020-03-09 23:59:55+00:00,MOODyGRL77,RT @FeelingFisky: the US government “taking action” to stop the spread of coronavirus
269,2020-03-09 23:59:55+00:00,barney1776,"RT @Imm_Judges_NAIJ: EOIR has ordered immigration court staff to remove CDC posters designed to slow spread of coronavirus. 

No, this is n…"
270,2020-03-09 23:59:55+00:00,luisfer763,"A propósito del #Coronavirus, yo ya estoy en cuarentena y preparado, nada mejor que la prevención para combatir el… https://t.co/beifRzBJMF"
271,2020-03-09 23:59:55+00:00,tcgriffin,"RT @faisalislam: Soap kills COVID-19 - the molecular chemistry of why: it breaks down the lipid (fat) layer and breaks the virus apart.

So…"
272,2020-03-09 23:59:55+00:00,deepbarot,RT @Rachel_McRea: Seattle’s Patient Zero Spread Coronavirus Despite Ebola-Style Lockdown  https://t.co/seYT89G2pa
273,2020-03-09 23:59:55+00:00,rbsuesam,"RT @morethanmySLE: Trump just had a press conference about #coronavirus and the ECONOMY, not health was the priority.

""We have a great eco…"
274,2020-03-09 23:59:55+00:00,JannaDemm,RT @PebblesPuss2014: Anyone who suggests that the consistency and colour of my fur may be useful during a toilet roll shortage will be kill…
275,2020-03-09 23:59:55+00:00,DuroLocus,"RT @spectatorindex: Coronavirus deaths

China: 3119
Italy: 463
Iran: 237
South Korea: 53
France: 30
Spain: 30
US: 22
Japan: 17
Iraq: 6
UK:…"
276,2020-03-09 23:59:55+00:00,baylisscg,"RT @cstross: The UK Government Has Reacted With “Incredulity” And “Genuine Disbelief” At Trump’s Handling Of Coronavirus.

“Our COVID-19 co…"
277,2020-03-09 23:59:55+00:00,nakamachirabu,"RT @AdyBarkan: Context: Democratic voters want to beat Trump. Coronavirus will dominate everything this year. 

So Bernie's argument should…"
278,2020-03-09 23:59:55+00:00,DanieleArcadi,"RT @segnanti: Italia, 9 marzo 2020.

Un cittadino apprende che tutta la Nazione è rossa. #fotografiesegnanti #iorestoacasa #COVID2019 #iost…"
279,2020-03-09 23:59:55+00:00,_Sazed,"RT @EleonoraCamilli: L’assalto ai supermercati.
E, niente, arrendiamoci. 
Ci abbiamo provato, non ce la possiamo fare.
#coronavirus"
280,2020-03-09 23:59:55+00:00,johnny_queer,"RT @ABC: NEW: Boston cancels St. Patrick's Day parade amid coronavirus concerns, mayor announces. 

""While the risk in Boston remains low,…"
281,2020-03-09 23:59:55+00:00,BroggiElisa,RT @DFPValls: Coronavirus: per què rentar-se les mans amb aigua i sabó és tan eficaç? https://t.co/XaHdeMq7JA
282,2020-03-09 23:59:55+00:00,AldreteElaine,"RT @ChrisMurphyCT: Your daily reminder that:

a. Trump is using a provision of the Affordable Care Act to require that insurers cover the C…"
283,2020-03-09 23:59:55+00:00,Upsided74928249,The Chinese and Italians are locking themselves down.  How the hell could the Canadian governments still think clos… https://t.co/i3PMXHzXqb
284,2020-03-09 23:59:55+00:00,ingrxdv,"minha mãe falou que vou ficar burra porque to vendo bbb e depois disse ""coronavirus ta aí"" carai a mulher quer que… https://t.co/mxVfxpETwh"
285,2020-03-09 23:59:55+00:00,tysdive,"RT @sarahcwestwood: New: The CPAC attendee w/ coronavirus didn't just have general admission, but a higher-level ticket which gave him spec…"
286,2020-03-09 23:59:55+00:00,S30Dz,"RT @Jamal_Atamimi: تقرير ل (اتلنتك) الأمريكية،
(تزعم #إيران ان لديها
 ""٧١٦١"" حالة
 #فيروس_كورونا
لكن العدد الفعلي قد يكون
 أقرب إلى ""٢"" ملي…"
287,2020-03-09 23:59:55+00:00,oreplicario,Toda a Itália está sendo colocada em confinamento devido a coronavírus https://t.co/Gs8UCJwmk5 https://t.co/ERz4vYA2UU
288,2020-03-09 23:59:55+00:00,SunRedRain,"RT @atDavidHoffman: Of course the coronavirus is wreaking havoc on our markets and our lives. So why are people blaming Trump?

Of course h…"
289,2020-03-09 23:59:55+00:00,RichisinE,RT @sociogolo: estuve revisando las orientaciones técnicas de la OMS sobre la enfermedad por coronavirus (COVID-19) y en niguna parte dicen…
290,2020-03-09 23:59:55+00:00,KarenUJ9000,"RT @PalmerReport: Donald Trump’s day so far:

- Potentially exposed to coronavirus by Matt Gaetz
- Trump holds disastrous #Pressconference…"
291,2020-03-09 23:59:55+00:00,BabiesR4,"RT @tnh1218: Pelosi just stated that trump cut 700 Million out of CDC budget AFTER he knew about the coronavirus? Are you serious?

Wow, th…"
292,2020-03-09 23:59:55+00:00,EmmaPee51294974,"RT @ewarren: Our economy was already showing cracks before the coronavirus. But an incompetent administration leading the response, engaged…"
293,2020-03-09 23:59:55+00:00,PhebenKassahun,"RT @Blake_Lipton: POLL: Are you doing handshakes, elbow bumps or fist bumps lately? #coronavirus @WJHL11"
294,2020-03-09 23:59:55+00:00,William38841767,@wandavazquezg Did the cruise ship passenger from the #Luminosa test negative for #coronavirus? I am guessing not as no news release.
295,2020-03-09 23:59:55+00:00,alpha_hoodini,"RT @SportsCenter: Breaking: NBA, MLB, NHL and MLS are closing locker room access to the media due to the coronavirus outbreak. 

It will go…"
296,2020-03-09 23:59:55+00:00,vigocarpathian,"RT @jaketapper: All of Italy is in lockdown as coronavirus cases rise

https://t.co/pQi1gt8dIT"
297,2020-03-09 23:59:55+00:00,mvwinall,"RT @morethanmySLE: Surgeon General: “If you are a child or young adult, you are more likely to die from the flu, if you get it, than you ar…"
298,2020-03-09 23:59:55+00:00,rhiles2760,RT @ScottImmordino: Trump in the time of the coronavirus- incapable of truth. Not now.  https://t.co/laHHURuK00
299,2020-03-09 23:59:55+00:00,moesuleiman10,"RT @OfficiallyAlly: I see a lot of people being like “I would survive the Coronavirus. I’m taking my chances.”

The way I see it, yeah. I’d…"
300,2020-03-09 23:59:55+00:00,Diplomacy140,"#Breaking 

#Italy is extending its virus containment measures nationwide, permitting only essential travel to, fro… https://t.co/ILpVAd4VKs"
301,2020-03-09 23:59:55+00:00,playdoegold,"RT @bennyjohnson: .@BretBaier asks about dealing with Coronavirus: “If you had to, would you close down the borders?”

Bernie: “No.. we hav…"
302,2020-03-09 23:59:55+00:00,ReticentTurnip,"RT @MykaFox: Nice try, panic Twitter, but the director of Port Authority getting coronavirus is the least disgusting thing about Port Autho…"
303,2020-03-09 23:59:55+00:00,calluna2008,"RT @IvanDuque: #AEstaHora lideramos el Puesto de Mando Unificado en #Bogotá, monitoreando los controles y acciones adoptadas tras el primer…"
304,2020-03-09 23:59:55+00:00,Jon_Chonchy,"RT @jaketapper: 4 days after this tweet, Rep Gaetz is self-quarantining after being told he interacted at CPAC with someone who has tested…"
305,2020-03-09 23:59:55+00:00,KangarooCaught,RT @DerekCressman: Leave it to Republicans to propose tax cuts to combat coronavirus. It’s their solution for everything.
306,2020-03-09 23:59:55+00:00,AndyTelferLegge,"RT @davidschneider: Andrew Lansley, a man who, more than anyone apart from maybe Jeremy Hunt, is responsible for wrecking the NHS. Showing…"
307,2020-03-09 23:59:55+00:00,PJMG71636355,"RT @middleageriot: According to the White House, the people most at risk from the coronavirus are the elderly, which isn't a big deal since…"
308,2020-03-09 23:59:55+00:00,Yodoe1Carol,"RT @middleageriot: To prevent the spread of the coronavirus, The Centers for Disease Control and Prevention are recommending that Republica…"
309,2020-03-09 23:59:55+00:00,gray29305,"RT @PrisonPlanet: Russia.

Only 20 total coronavirus cases, most of them Russians returning from Italy. Zero deaths. Some have already full…"
310,2020-03-09 23:59:55+00:00,formatistica,"RT @pmarsupia: “Lávate bien las manos”. Este es el consejo que habéis escuchado muchas veces estos últimos días.

Pero, ¿por qué lavarse la…"
311,2020-03-09 23:59:55+00:00,Rubygirl_Tweets,"RT @morethanmySLE: Speaker Pelosi re: #coronavirus 

""In 2018 the president dismantled people in the National Security Agency. They had exp…"
312,2020-03-09 23:59:55+00:00,Eternal666Dark,"https://t.co/PbxXiymjdD
To my American followers this will tell you more that your POTUS is not"
313,2020-03-09 23:59:55+00:00,anamartin0868,"RT @EconoCabreado: Seguir despidiendo facilmente y bajar impuestos. Ese es el ""Plan Casado"" contra un virus... Menuda jeta tienen. https://…"
314,2020-03-09 23:59:55+00:00,qwalyn,"RT @ucantstop_me: From Italy, on the ground. We need to learn from each other

Korea is spread is starting to slow under tight precautions…"
315,2020-03-09 23:59:55+00:00,GrandIsleIcedT,"RT @WesHagerman: Oh my god, the doctors and nurses at Bernie's Coronavirus town hall are PISSED at the media question they just got. They g…"
316,2020-03-09 23:59:55+00:00,athxnh,"RT @mzzfzz: -gente del 2002: 2020 este es NUESTRO AÑO 😊✨🥳
-coronavirus: jaja tuputamadre te pospongo la evau y te cancelo los viajes de fin…"
317,2020-03-09 23:59:55+00:00,PeteCecil,"RT @atDavidHoffman: Pence is in charge of the coronavirus response for America and doesnt even know if the President has been tested. 

Wha…"
318,2020-03-09 23:59:55+00:00,Noelia_2199,RT @aroquesihombre: Un país que ha bebido Ron Negrita está más que preparado para plantar cara al coronavirus
319,2020-03-09 23:59:55+00:00,awkwardbishh,RT @shankellly: Did nobody wash their hands or wipe their arse before they heard about the coronavirus or what
320,2020-03-09 23:59:55+00:00,branu_R,"RT @PalliThordarson: 1/25 Part 1 - Why does soap work so well on the SARS-CoV-2, the coronavirus and indeed most viruses? Because it is a s…"
321,2020-03-09 23:59:55+00:00,Esparappkausas,RT @peru21noticias: 🚨#URGENTE | Toda Italia en cuarentena por #coronavirus https://t.co/7r0dfr9cGr https://t.co/1sfFxzBCus
322,2020-03-09 23:59:55+00:00,_KZ35,RT @jeremiejanot: Espérons que tous ces gens qui se ruent sur les denrées non périssables alors qu'une maladie touche moins d'une personne…
323,2020-03-09 23:59:55+00:00,aledolores,"El cubre bocas que supuestamente realmente te protege del Coronavirus, uno solo cuesta más de 400 pesos. (Eso es lo… https://t.co/K02hmv5cVh"
324,2020-03-09 23:59:55+00:00,ajudithorgon,RT @CNNEE: Italia ha impuesto el bloqueo más draconiano fuera de China continental con el fin de intentar controlar el mayor brote de nuevo…
